chaine,nom film,date de diffusion,2023,nationalité2,rang de diffusion,téléspectateurs (millions),part d'audience (%)
France 3,Le Mur de l'Atlantique,2014-07-03 00:00:00,2014,FR / IT,19,"5,7",15
France 3,Pièce montée,2014-09-04 00:00:00,2014,FR,2,"5,6","13,8"
France 3,Le Discours d'un roi,2014-02-27 00:00:00,2014,GB,1,"4,9","11,4"
France 3,Mystic River,2014-11-06 00:00:00,2014,US,4,"4,9","11,9"
France 4,Iron Man 2,2014-03-30 00:00:00,2014,US,2,"3,1",7
France 4,Madame Doubtfire,2014-08-17 00:00:00,2014,US,11,"2,6","7,4"
France 4,La Soupe aux choux,2014-04-30 00:00:00,2014,FR,17,"2,5","5,8"
France 4,Seul au monde,2014-03-26 00:00:00,2014,US,6,"2,1","5,3"
France 4,"Le Bon, la brute et le truand",2014-08-31 00:00:00,2014,IT,17,"2,1","5,5"
Arte,Polisse,2014-11-23 00:00:00,2014,FR,1,"4,6","10,1"
Arte,Le Train sifflera trois fois,2014-02-02 00:00:00,2014,US,5,3,"6,3"
Arte,Witness,2014-08-31 00:00:00,2014,US,11,"2,8","6,5"
Arte,Un cœur en hiver,2014-04-27 00:00:00,2014,FR,7,"2,7","5,9"
Arte,L'Horloger de Saint-Paul,2014-02-23 00:00:00,2014,FR,10,"2,7","5,8"
6ter,Jumanji,2014-08-14 00:00:00,2014,US,9,"1,2","3,7"
6ter,Toy Story 3,2014-03-13 00:00:00,2014,US,3,"0,8","1,9"
6ter,Eragon,2014-09-14 00:00:00,2014,US,9,"0,8","1,8"
6ter,Bad Boys II,2014-09-07 00:00:00,2014,US,9,"0,8",2
6ter,Qui veut la peau de Roger Rabbit,2014-10-30 00:00:00,2014,US,9,"0,7","1,6"
D8,Blitz,2014-02-03 00:00:00,2014,GB,1,"3,1","6,7"
D8,Le Code a changé,2014-05-15 00:00:00,2014,FR,3,"2,5",6
D8,Les Canons de Navarone,2014-06-03 00:00:00,2014,GB,11,"2,3","6,4"
D8,Rambo 2 - la mission,2014-11-11 00:00:00,2014,US,12,"2,3",5
D8,Rambo,2014-11-04 00:00:00,2014,US,16,"2,3","5,2"
D17,Mission Alcatraz,2014-03-13 00:00:00,2014,US,7,"1,3","3,1"
D17,Rogue : l'ultime affrontement,2014-10-16 00:00:00,2014,US,3,"1,3",3
D17,Super-héros Movie,2014-05-01 00:00:00,2014,US,1,"1,2","2,8"
D17,Le Casse du siècle,2014-05-29 00:00:00,2014,GB,1,"1,1","2,8"
D17,Le Témoin du mal,2014-01-02 00:00:00,2014,US,9,"1,1","2,6"
Gulli,"Maman, j'ai encore raté l'avion",2014-03-04 00:00:00,2014,US,9,"1,9","4,5"
Gulli,"Maman, j'ai raté l'avion",2014-02-25 00:00:00,2014,US,10,"1,9","4,2"
Gulli,Tous à l'Ouest,2014-08-17 00:00:00,2014,FR,4,"1,3","3,7"
Gulli,Thor et les légendes du Valhalla,2014-03-11 00:00:00,2014,IS / DE / IE,1,"1,3","2,9"
Gulli,Poisson d'avril,2014-03-31 00:00:00,2014,FR,9,"1,3","2,9"
HD1,L'Arme fatale III,2014-05-04 00:00:00,2014,US,11,"1,2","2,8"
HD1,Retour vers le futur,2014-05-06 00:00:00,2014,US,15,"1,2","2,8"
HD1,Gladiator,2014-06-22 00:00:00,2014,US,9,1,"2,9"
HD1,L'Arme fatale,2014-09-14 00:00:00,2014,US,13,1,"2,5"
HD1,Le Cercle des poètes disparus,2014-08-14 00:00:00,2014,US,11,"0,9","2,9"
NRJ12,Robocop,2014-02-02 00:00:00,2014,US,8,"1,5","3,3"
NRJ12,Robocop 2,2014-02-02 00:00:00,2014,US,4,"1,5","7,8"
NRJ12,Le Dernier Cheyenne,2014-01-14 00:00:00,2014,US,7,"1,5","3,3"
NRJ12,Braveheart,2014-01-19 00:00:00,2014,US,6,"1,4","3,6"
NRJ12,Mon voisin le tueur,2014-11-18 00:00:00,2014,US,10,"1,4",3
NT1,X-Men Origins : Wolverine,2014-05-15 00:00:00,2014,US,3,"2,6","6,4"
NT1,Dragons,2014-07-01 00:00:00,2014,US,2,"2,5","6,2"
NT1,Les 4 Fantastiques et le Surfer d'argent,2014-01-02 00:00:00,2014,US,6,"2,2","4,7"
NT1,Resident Evil : Afterlife,2014-01-16 00:00:00,2014,DE / FR,1,"1,9","4,3"
NT1,Daredevil,2014-01-09 00:00:00,2014,US,4,"1,9","4,2"
Numéro 23,Loin du paradis,2014-08-24 00:00:00,2014,US,3,"0,6","1,6"
Numéro 23,"K-19, le piège des profondeurs",2014-09-18 00:00:00,2014,US,5,"0,6","1,6"
Numéro 23,Mulholland Drive,2014-12-28 00:00:00,2014,US,5,"0,6","1,4"
Numéro 23,Twister,2014-06-29 00:00:00,2014,US,8,"0,6","1,4"
Numéro 23,Esprit de famille,2014-12-18 00:00:00,2014,US,4,"0,5","1,2"
TMC,Le Transporteur 2,2014-03-17 00:00:00,2014,FR,3,"3,4","7,6"
TMC,True Lies : le caméléon,2014-12-18 00:00:00,2014,US,9,"3,1","7,9"
TMC,Les Visiteurs,2014-11-13 00:00:00,2014,FR,8,"2,8","6,5"
TMC,L'Enquête corse,2014-10-02 00:00:00,2014,FR,5,"2,8","6,6"
TMC,Pirates des Caraïbes : le secret du coffre maudit,2014-04-21 00:00:00,2014,US,3,"2,7","6,7"
W9,Iron Man,2014-02-06 00:00:00,2014,US,5,"3,1","7,8"
W9,Star Wars : épisode 3 - la revanche des Sith,2014-12-30 00:00:00,2014,US,4,"3,1","7,3"
W9,Rasta Rockett,2014-02-20 00:00:00,2014,US,10,"2,9","6,8"
W9,Star Wars : épisode 2 - l'attaque des clones,2014-12-23 00:00:00,2014,US,5,"2,8","6,9"
W9,Source Code,2014-12-04 00:00:00,2014,US,1,"2,5","5,5"
TF1,Intouchables,2014-12-07 00:00:00,2014,FR,1,"23,5","48,5"
TF1,Bienvenue chez les Ch'tis,2014-03-02 00:00:00,2014,FR,2,"19,4","41,2"
TF1,Les Tuche,2014-02-16 00:00:00,2014,FR,1,"14,5","32,1"
TF1,Le Prénom,2014-11-30 00:00:00,2014,FR,1,"13,5",30
TF1,Die Hard 4 : retour en enfer,2014-03-09 00:00:00,2014,US,3,"12,5","30,1"
M6,Rebelle [de MARK ANDREWS & BRENDA CHAPMAN],2014-12-22 00:00:00,2014,US,1,"8,6","18,2"
M6,Indiana Jones et le royaume du crâne de cristal,2014-03-11 00:00:00,2014,US,2,"6,7","16,4"
M6,La Guerre des étoiles,2014-01-28 00:00:00,2014,US,7,"6,5",15
M6,Indiana Jones et la dernière croisade,2014-03-04 00:00:00,2014,US,9,"6,3","15,4"
M6,Bienvenue à bord [de ERIC LAVAINE],2014-04-08 00:00:00,2014,FR,1,"6,2","13,7"
France 2,Les Tontons flingueurs,2013-11-24 00:00:00,2013,FR / IT / DE,17,"11,4","24,2"
France 2,Shutter Island,2013-02-03 00:00:00,2013,US,1,"10,3","23,2"
France 2,Invictus,2013-12-08 00:00:00,2013,US,2,"8,8","19,5"
France 2,Quantum of Solace,2013-12-15 00:00:00,2013,GB,2,"8,7","18,5"
France 2,Night and Day,2013-05-05 00:00:00,2013,US,1,"8,6","19,6"
France 3,La Soupe aux choux,2013-04-18 00:00:00,2013,FR,15,7,"15,8"
France 3,L’Aile ou la cuisse,2013-03-07 00:00:00,2013,FR,16,"5,5","12,4"
France 3,True Grit,2013-10-10 00:00:00,2013,US,1,"5,4","12,2"
France 3,Red,2013-11-21 00:00:00,2013,US,1,"5,3","11,8"
France 3,"Je vais bien, ne t’en fais pas",2013-11-28 00:00:00,2013,FR,3,"5,2","11,5"
France 4,Thor,2013-10-28 00:00:00,2013,US,1,"3,7","7,9"
France 4,Le Seigneur des anneaux : les deux tours,2013-11-03 00:00:00,2013,NZ,4,"2,8","7,2"
France 4,Les 4 Fantastiques et le Surfer d’argent,2013-04-28 00:00:00,2013,US,5,"2,6","5,5"
France 4,La Vie est un long fleuve tranquille,2013-12-22 00:00:00,2013,FR,15,"2,3","4,8"
France 4,The Green Hornet,2013-11-11 00:00:00,2013,US,1,"2,2","4,4"
Arte,"Sleepy Hollow, la légende du cavalier sans tête",2013-01-02 00:00:00,2013,US,3,"3,3",7
Arte,Touchez pas au grisbi,2013-11-25 00:00:00,2013,FR / IT,10,"3,2","6,7"
Arte,Mississippi Burning,2013-03-11 00:00:00,2013,US,4,"2,8","6,5"
Arte,Sens unique,2013-02-25 00:00:00,2013,US,10,"2,8","5,8"
Arte,Buffet froid,2013-12-16 00:00:00,2013,FR,11,"2,7","5,6"
D8,Seven,2013-02-11 00:00:00,2013,US,5,"3,6",8
D8,Hors de contrôle,2013-04-01 00:00:00,2013,US,1,"2,9","6,4"
D8,Rambo III,2013-11-12 00:00:00,2013,US,10,"2,8",6
D8,Rambo,2013-11-26 00:00:00,2013,US,15,"2,6","5,6"
D8,Au cœur du mensonge,2013-06-02 00:00:00,2013,FR,6,"2,5","5,8"
D17,Le Droit de tuer,2013-09-10 00:00:00,2013,US,3,"1,3","3,2"
D17,Le Grand Tournoi,2013-11-28 00:00:00,2013,US,4,"1,1","2,6"
D17,Mission : impossible,2013-05-30 00:00:00,2013,US,10,"1,1","2,5"
D17,"La Guerre des boutons, ça recommence",2013-08-01 00:00:00,2013,GB / FR,4,"1,1","3,3"
D17,Quelques messieurs trop tranquilles,2013-09-19 00:00:00,2013,FR,16,"0,9","2,3"
Gulli,Planète 51,2013-05-14 00:00:00,2013,ES,1,"2,1","4,5"
Gulli,La Coccinelle revient,2013-10-27 00:00:00,2013,US,4,"1,9","4,1"
Gulli,"Snowflake, le gorille blanc",2013-01-29 00:00:00,2013,ES,1,"1,6","3,3"
Gulli,Anastasia,2013-01-08 00:00:00,2013,US,4,"1,4","3,1"
Gulli,La Guerre des boutons,2013-06-13 00:00:00,2013,FR,12,"1,4",3
NRJ12,Fast and Furious 4,2013-05-21 00:00:00,2013,US,4,"2,9","6,5"
NRJ12,Le Dernier Cheyenne,2013-02-05 00:00:00,2013,US,6,"1,9","4,3"
NRJ12,Cleaner,2013-06-18 00:00:00,2013,US,2,"1,9","4,3"
NRJ12,Mon voisin le tueur,2013-06-04 00:00:00,2013,US,8,"1,8",4
NRJ12,Le Tombeau,2013-05-28 00:00:00,2013,GB,9,"1,6","3,5"
NT1,X-Men : l’affrontement final,2013-05-02 00:00:00,2013,US,5,"2,6","5,9"
NT1,X-Men Origins : Wolverine,2013-05-09 00:00:00,2013,US,2,"2,5",6
NT1,Le Transporteur,2013-02-14 00:00:00,2013,FR,5,"2,4","5,5"
NT1,G.I. Joe : le réveil du cobra,2013-03-21 00:00:00,2013,US,2,"2,1",5
NT1,Le Monde perdu de Jurassic Park,2013-12-12 00:00:00,2013,US,9,2,"5,1"
TMC,"Moi, moche et méchant",2013-10-24 00:00:00,2013,US,2,"3,8","8,3"
TMC,"Maman, j’ai raté l’avion",2013-12-26 00:00:00,2013,US,9,3,"7,1"
TMC,Chaos,2013-12-09 00:00:00,2013,GB,6,"2,8","6,2"
TMC,Braquage à l’italienne,2013-06-03 00:00:00,2013,US,4,"2,8","6,1"
TMC,Où sont passés les Morgan ?,2013-02-21 00:00:00,2013,US,1,"2,7","6,4"
W9,Arrête-moi si tu peux,2013-01-07 00:00:00,2013,US,4,"3,6","8,5"
W9,Taken,2013-02-04 00:00:00,2013,FR,3,"3,5","7,5"
W9,Iron Man,2013-06-11 00:00:00,2013,US,4,"3,2","7,6"
W9,Kick-Ass,2013-06-24 00:00:00,2013,GB,1,"2,7","6,1"
W9,Une journée en enfer,2013-09-05 00:00:00,2013,US,9,"2,6","6,5"
TF1,Rien à déclarer,2013-05-26 00:00:00,2013,FR / BE,1,"16,8","37,4"
TF1,Avatar,2013-11-10 00:00:00,2013,US,1,"16,4","39,1"
TF1,"Shrek 4, il était une fin",2013-10-20 00:00:00,2013,US,1,14,"29,3"
TF1,Sans identité,2013-03-24 00:00:00,2013,DE / GB / FR,1,"14,1","31,5"
TF1,L’Agence tous risques,2013-02-17 00:00:00,2013,US,1,13,"29,5"
M6,Les Petits Mouchoirs,2013-03-12 00:00:00,2013,FR,1,"8,4",21
M6,Raiponce,2013-12-23 00:00:00,2013,US,1,"7,6","16,1"
M6,Le Petit Nicolas,2013-02-26 00:00:00,2013,FR / BE,2,"7,5","15,1"
M6,L’Apprenti sorcier,2013-12-19 00:00:00,2013,US,1,"6,5","15,7"
M6,Une journée en enfer,2013-05-23 00:00:00,2013,US,8,"6,2","15,3"
France 2,Titanic,2012-04-15 00:00:00,2012,US,5,"10,9","26,7"
France 2,Neuilly sa mère,2012-02-19 00:00:00,2012,FR,1,"10,4","21,4"
France 2,Les Tontons flingueurs,2012-12-02 00:00:00,2012,FR/IT/DE,16,"9,2","20,2"
France 2,Les Choristes,2012-03-04 00:00:00,2012,FR/CH,4,"9,2","19,2"
France 2,Camping,2012-04-01 00:00:00,2012,FR,3,"8,9","19,1"
France 3,Pièce montée,2012-09-13 00:00:00,2012,FR,1,"6,4","14,5"
France 3,Le Mur de l'Atlantique,2012-08-30 00:00:00,2012,FR/IT,18,"6,3","14,8"
France 3,Les Rivières pourpres,2012-09-20 00:00:00,2012,FR,5,"5,9",14
France 3,Les Sœurs fâchées,2012-02-16 00:00:00,2012,FR,3,"5,6","11,7"
France 3,Le Temps des porte-plumes,2012-09-06 00:00:00,2012,FR,2,"5,3","12,4"
France 4,Sa mère ou moi,2012-06-10 00:00:00,2012,US,3,"2,8","6,3"
France 4,Crocodile Dundee,2012-08-26 00:00:00,2012,AU,12,"2,7","6,9"
France 4,Titanic,2012-12-30 00:00:00,2012,US,6,"2,6",7
France 4,Rush Hour 2,2012-04-24 00:00:00,2012,US,3,"2,6","5,4"
France 4,Terminator 2,2012-01-08 00:00:00,2012,US,7,"2,2","4,7"
Arte,The Pledge,2012-05-22 00:00:00,2012,US,1,"2,9","6,4"
Arte,Le Crime était presque parfait,2012-12-30 00:00:00,2012,US,13,"2,9","6,5"
Arte,Peur sur la ville,2012-07-02 00:00:00,2012,FR/IT,13,"2,8","6,4"
Arte,La Firme,2012-01-05 00:00:00,2012,US,8,"2,7","6,4"
Arte,Le Parrain,2012-01-08 00:00:00,2012,US,6,"2,7","6,7"
D8,L'Homme des hautes plaines,2012-02-19 00:00:00,2012,US,12,"2,5","5,3"
D8,Le Tatoué,2012-12-16 00:00:00,2012,FR/IT,15,"2,1","4,5"
D8,Le Client,2012-06-12 00:00:00,2012,US,6,"2,1","4,8"
D8,Million Dollar Baby,2012-10-07 00:00:00,2012,US,3,2,"4,8"
D8,Le 13ème Guerrier,2012-10-08 00:00:00,2012,US,3,2,"4,4"
Gulli,La Guerre des boutons,2012-02-23 00:00:00,2012,FR,10,"2,8","5,8"
Gulli,La Ferme en folie,2012-04-17 00:00:00,2012,US,3,"1,8","3,8"
Gulli,George de la jungle,2012-06-12 00:00:00,2012,US,4,"1,7","3,8"
Gulli,Souris City,2012-12-30 00:00:00,2012,US,1,"1,7","3,8"
Gulli,"Spirit, l'étalon des plaines",2012-02-21 00:00:00,2012,US,1,"1,6","3,1"
NRJ12,Eragon,2012-02-20 00:00:00,2012,US,3,"2,7","5,7"
NRJ12,Fast and Furious 4,2012-01-30 00:00:00,2012,US,2,"2,1","4,5"
NRJ12,Garfield le film,2012-03-06 00:00:00,2012,US,5,"2,1","4,2"
NRJ12,xXx 2 : The Next Level,2012-05-14 00:00:00,2012,US,5,"1,9","4,1"
NRJ12,La Neuvième Porte,2012-11-26 00:00:00,2012,FR/ES,7,"1,8","4,2"
NT1,La Mort dans la peau,2012-04-19 00:00:00,2012,US,4,"3,1",7
NT1,Phènomènes,2012-01-05 00:00:00,2012,US,1,3,"6,3"
NT1,"Shooter, tireur d'élite",2012-02-09 00:00:00,2012,US,3,"2,5","5,7"
NT1,Retour vers le futur,2012-02-14 00:00:00,2012,US,12,"2,1","4,6"
NT1,300,2012-05-24 00:00:00,2012,US,2,"2,1","5,1"
TMC,The Bodyguard,2012-02-13 00:00:00,2012,US,12,"3,5","7,5"
TMC,Armageddon,2012-02-27 00:00:00,2012,US,8,"3,2","7,4"
TMC,Jurassic Park III,2012-03-22 00:00:00,2012,US,6,3,"6,8"
TMC,Les Couloirs du temps : les Visiteurs 2,2012-04-26 00:00:00,2012,FR,7,"2,9","6,4"
TMC,Je suis une légende,2012-04-16 00:00:00,2012,US,2,"2,8","5,9"
W9,Pretty Woman,2012-06-17 00:00:00,2012,US,9,"3,2","7,8"
W9,Astérix chez les Bretons,2012-07-16 00:00:00,2012,FR,9,"2,7","6,6"
W9,Astérix et la surprise de César,2012-07-09 00:00:00,2012,FR,10,"2,7","6,5"
W9,Wanted : Choisis ton destin,2012-02-06 00:00:00,2012,US,2,"2,7","5,7"
W9,Nanny McPhee,2012-12-27 00:00:00,2012,GB,4,"2,7","6,2"
TF1,Gran Torino,2012-03-11 00:00:00,2012,US,1,"16,1","36,9"
TF1,L'Âge de glace 3 : le Temps des dinosaures,2012-10-28 00:00:00,2012,US,1,"15,6","33,6"
TF1,Les Bronzés font du ski,2012-02-26 00:00:00,2012,FR,13,"15,4","32,6"
TF1,La Grande Vadrouille,2012-01-01 00:00:00,2012,FR/GB,17,"15,1","35,2"
TF1,Astérix et Obélix : Mission Cléopâtre,2012-03-04 00:00:00,2012,FR,4,"14,3","31,6"
M6,La Vérité si je mens 2,2012-01-31 00:00:00,2012,FR,4,"10,4","22,5"
M6,Ne le dis à personne,2012-10-15 00:00:00,2012,FR,2,"8,7","21,2"
M6,Prédictions,2012-01-24 00:00:00,2012,AU,1,"8,2","18,4"
M6,Là-haut,2012-04-08 00:00:00,2012,US,1,"8,1","18,9"
M6,2012,2012-12-18 00:00:00,2012,US,1,8,"19,1"
France 2,Quantum of Solace,2012-12-04 00:00:00,2011,GB,1,"10,8","21,9"
France 2,Le Premier Jour du reste de ta vie,2012-02-13 00:00:00,2011,FR,1,"8,4","18,4"
France 2,Mon petit doigt m’a dit…,2012-12-11 00:00:00,2011,FR,3,"8,3","17,1"
France 2,Le Père Noël est une ordure,2012-12-18 00:00:00,2011,FR,12,"8,2","15,7"
France 2,Le Crime est notre affaire,2012-05-01 00:00:00,2011,FR,1,"8,2",19
France 3,Wasabi,2012-02-01 00:00:00,2011,FR,4,"7,7","16,6"
France 3,La Zizanie,2012-03-03 00:00:00,2011,FR,17,"6,9","15,1"
France 3,Meurs un autre jour,2012-08-25 00:00:00,2011,GB,4,"6,8","17,7"
France 3,Le Monde ne suffit pas,2012-08-18 00:00:00,2011,GB,6,"6,2","18,1"
France 3,L’Aile ou la cuisse,2012-04-19 00:00:00,2011,FR,15,"6,1","13,5"
Arte,"Tom Horn, sa véritable histoire",2012-12-05 00:00:00,2011,US,2,"2,9","5,8"
Arte,Full Metal Jacket,2012-11-14 00:00:00,2011,GB,8,"2,7","5,6"
Arte,Sous les verrous,2012-12-19 00:00:00,2011,US,3,"2,7","5,1"
Arte,Le Nom de la rose,2012-12-18 00:00:00,2011,DE / IT / FR,15,"2,5","5,1"
Arte,Le Choix des armes,2012-11-06 00:00:00,2011,FR,10,"2,4","5,2"
W9,Une journée en enfer,2012-11-13 00:00:00,2011,US,7,"3,6","8,2"
W9,Rasta Rockett,2012-12-18 00:00:00,2011,US,6,"3,5","6,8"
W9,Piège de cristal,2012-10-30 00:00:00,2011,US,9,"3,3","7,8"
W9,Astérix le Gaulois,2012-07-25 00:00:00,2011,FR,16,"3,1","7,5"
W9,Bad Boys II,2012-10-09 00:00:00,2011,US,6,3,"7,1"
TF1,De l’autre côté du lit,2012-02-06 00:00:00,2011,FR,1,"16,1","35,3"
TF1,Die Hard 4 – retour en enfer,2012-05-22 00:00:00,2011,US,1,"15,4","37,7"
TF1,LOL – Laughing Out Loud,2012-11-27 00:00:00,2011,FR,1,"14,2","28,7"
TF1,Le Code a changé,2012-09-04 00:00:00,2011,FR,1,"13,9","32,2"
TF1,Prête-moi ta main,2012-01-23 00:00:00,2011,FR,2,"13,8","29,3"
M6,Le Petit Nicolas,2012-09-01 00:00:00,2011,FR / BE,1,13,"30,3"
M6,Vilaine,2012-08-04 00:00:00,2011,FR,1,"7,6","21,5"
M6,La Belle et la Bête,2012-12-19 00:00:00,2011,US,1,"7,6","14,7"
M6,Cars – Quatre roues,2012-07-21 00:00:00,2011,US,2,"7,5","19,9"
M6,Indiana Jones et le Royaume du crâne de cristal,2012-10-31 00:00:00,2011,US,1,"7,3",17
France 2,Les Choristes,2010-01-10 00:00:00,2010,FR / CH,3,"10,7","22,4"
France 2,Zodiac,2010-12-05 00:00:00,2010,US,1,"9,7","22,7"
France 2,La Faille,2010-05-16 00:00:00,2010,US,1,"9,2","20,8"
France 2,Dans la vallée d'Elah,2010-11-14 00:00:00,2010,US,1,"8,6","19,6"
France 2,Le Goût de la vie,2010-11-21 00:00:00,2010,US,1,"8,4","17,9"
France 3,Camping,2010-04-27 00:00:00,2010,FR,2,"12,2","27,4"
France 3,Le Mur de l'Atlantique,2010-05-18 00:00:00,2010,FR / IT,17,"6,8","15,4"
France 3,Gladiator,2010-05-13 00:00:00,2010,US,4,"6,7","17,6"
France 3,La Soupe aux choux,2010-07-05 00:00:00,2010,FR,14,"6,6","16,1"
France 3,Les Incorruptibles,2011-09-09 00:00:00,2010,US,7,"6,4","15,2"
Arte,Ridicule,2010-12-20 00:00:00,2010,FR,4,"2,8","5,8"
Arte,La Jeune fille à la perle,2010-11-16 00:00:00,2010,GB,2,"2,7",6
Arte,Le Fils du désert,2010-05-24 00:00:00,2010,US,6,"2,6",7
Arte,Mélodie en sous-sol,2010-12-28 00:00:00,2010,FR / IT,15,"2,5","5,8"
Arte,Les Diaboliques,2011-03-29 00:00:00,2010,FR,10,"2,3","5,1"
W9,Star Wars épisode 3 : la Revanche des Sith,2010-12-23 00:00:00,2010,US,2,"3,4","8,3"
W9,Star Wars épisode 1 : la Menace fantôme,2010-12-09 00:00:00,2010,US,3,3,"7,4"
W9,Star Wars épisode 2 : l'Attaque des Clones,2010-12-16 00:00:00,2010,US,3,"2,9",7
W9,Le Retour du Jedi,2010-12-02 00:00:00,2010,US,8,"2,7",7
W9,Hellboy,2010-05-27 00:00:00,2010,US,3,"2,5",6
TF1,Bienvenue ches les Ch'tis,2010-11-28 00:00:00,2010,FR,1,"24,7",51
TF1,Astérix aux Jeux Olympiques,2010-10-24 00:00:00,2010,FR / DE / ES / IT,1,"17,3","38,4"
TF1,Ratatouille,2010-10-31 00:00:00,2010,US,1,"14,8","35,9"
TF1,L'Age de Glace 2,2010-02-14 00:00:00,2010,US,1,"13,3","28,8"
TF1,Harry Potter et l'Ordre du Phénix,2010-11-21 00:00:00,2010,GB,1,"12,8","30,4"
M6,Ne le dis à personne,2010-10-18 00:00:00,2010,FR,1,"9,3",23
M6,Nanny McPhee,2010-12-23 00:00:00,2010,GB,1,"8,5","19,7"
M6,Star Wars épisode 3 : la Revanche des Sith,2010-02-08 00:00:00,2010,US,1,8,"18,7"
M6,La Guerre des étoiles,2010-02-15 00:00:00,2010,US,5,"7,8","17,6"
M6,Star Wars épisode 2 : l'Attaque des Clones,2010-02-01 00:00:00,2010,US,2,"7,5","17,9"
France 2,Home,2009-06-05 00:00:00,2009,FR,1,"14,3",33
France 2,Casino Royale,2009-12-06 00:00:00,2009,GB,1,"10,2","22,8"
France 2,Saint Jacques… La Mecque,2009-03-08 00:00:00,2009,FR,1,"10,1","22,5"
France 2,La Folie des grandeurs,2009-12-27 00:00:00,2009,FR/ES/IT,15,"9,3","21,9"
France 2,Un crime au paradis,2009-01-11 00:00:00,2009,FR,4,"9,3","19,5"
France 3,"Je vais bien, ne t'en fais pas",2009-04-28 00:00:00,2009,FR,1,"9,2","20,2"
France 3,Danse aves les loups,2009-04-21 00:00:00,2009,US,7,"8,2","21,8"
France 3,Le Passager de l'été,2009-02-03 00:00:00,2009,FR,1,"7,4","15,8"
France 3,Créance de sang,2009-10-22 00:00:00,2009,US,3,"7,3","16,8"
France 3,Le Tatoué,2009-12-21 00:00:00,2009,FR/IT,13,"7,2","14,7"
Arte,Le Deuxième Souffle,2009-08-17 00:00:00,2009,FR,8,"3,1","10,3"
Arte,Un monde parfait,2009-10-05 00:00:00,2009,US,5,"2,8","6,5"
Arte,Dernier Domicile connu,2009-08-03 00:00:00,2009,FR/IT,12,"2,7","7,2"
Arte,Deux hommes dans la ville,2009-01-26 00:00:00,2009,FR/IT,14,"2,6","5,8"
Arte,Les Aventuriers,2009-08-10 00:00:00,2009,FR/IT,13,"2,6","7,6"
W9,Astérix et les Vikings,2009-10-27 00:00:00,2009,FR,2,"2,6","5,6"
W9,Mr. and Mrs. Smith,2009-03-09 00:00:00,2009,US,2,"2,5","5,8"
W9,"OSS 117 : le Caire, nid d'espions",2009-10-13 00:00:00,2009,FR,2,"2,1","4,7"
W9,Rocky IV,2009-12-08 00:00:00,2009,US,7,"2,1","4,5"
W9,Les Chevaliers du ciel,2009-11-26 00:00:00,2009,FR,2,"2,1","4,7"
TF1,La Grande Vadrouille,2009-12-20 00:00:00,2009,FR/GB,16,"15,6","33,1"
TF1,Astérix et Obélix : misson Cléopâtre,2009-02-17 00:00:00,2009,FR,3,"15,5","35,5"
TF1,La Maison du bonheur,2009-03-29 00:00:00,2009,FR,1,"15,2",34
TF1,La Guerre des mondes,2009-02-15 00:00:00,2009,US,1,"14,5","32,2"
TF1,Le Dîner de cons,2009-11-15 00:00:00,2009,FR,5,"14,2","30,1"
M6,Nos jours heureux,2009-04-23 00:00:00,2009,FR,1,"8,4","20,6"
M6,"OSS 117 : le Caire, nid d'espions",2009-04-06 00:00:00,2009,FR,1,8,"17,6"
M6,Million Dollar Baby,2009-11-05 00:00:00,2009,US,1,"7,6",19
M6,Da Vinci code,2009-10-01 00:00:00,2009,US,1,"7,4","19,4"
M6,Sixième Sens,2009-03-26 00:00:00,2009,US,3,"7,1","17,2"
France 2,Camping,2008-10-26 00:00:00,2008,FR,1,"14,4","31,4"
France 2,Je vous trouve très beau,2008-09-28 00:00:00,2008,FR,1,"11,1",25
France 2,Charlie et la chocolaterie,2008-12-28 00:00:00,2008,GB,1,11,"24,2"
France 2,Les Tontons flingueurs,2008-01-06 00:00:00,2008,FR / IT / DE,14,"10,8","24,1"
France 2,Les Choristes,2008-02-17 00:00:00,2008,FR / CH,2,"10,2",22
France 3,La Fleur du mal,2008-02-26 00:00:00,2008,FR,2,"8,7","19,6"
France 3,Speed,2008-03-04 00:00:00,2008,US,6,"8,6","19,3"
France 3,"Master and Commander, de l'autre côté du monde",2008-01-01 00:00:00,2008,US,1,"8,1","19,9"
France 3,Rien ne va plus,2008-04-08 00:00:00,2008,FR / CH,4,"7,8","18,4"
France 3,Les Incorruptibles,2008-09-23 00:00:00,2008,US,6,"7,7","19,1"
Arte,Le Journal d'une femme de chambre,2008-01-27 00:00:00,2008,FR / IT,5,"3,5",8
Arte,Les Aventures de Robin des bois,2008-12-29 00:00:00,2008,US,13,"3,4","7,6"
Arte,La Mariée était en noir,2008-01-28 00:00:00,2008,FR / IT,9,"3,3","7,7"
Arte,Jeremiah Johnson,2008-07-06 00:00:00,2008,US,7,"3,2","8,1"
Arte,Le Vieil homme et l'enfant,2008-08-18 00:00:00,2008,FR,8,"2,9","8,3"
TF1,"Les Bronzés 3, amis pour la vie",2008-09-09 00:00:00,2008,FR,1,"19,6","47,4"
TF1,Les Bronzés font du ski,2008-12-21 00:00:00,2008,FR,12,"18,3",37
TF1,Astérix et Obélix contre César,2008-01-29 00:00:00,2008,FR / DE / IT,4,"17,7","39,7"
TF1,La Légende de Zorro,2008-11-10 00:00:00,2008,US,1,"15,4","35,3"
TF1,Benjamin Gates et le trésor des templiers,2008-02-12 00:00:00,2008,US,1,"15,2",36
